ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Meta: _product_addons_exclude_global,Attribute 1 default,Attribute 2 default,Attribute 3 default,Attribute 4 default
984,variation,MD3W5D2MA56/18,Keto Light,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"5,820.00",,,,,,,id:257,,,,,,47,Number of Calories,1800,,1,Number of days a week,5 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,
950,variation,MD3W5D3MA57/12,Keto Light,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"5,520.00",,,,,,,id:257,,,,,,13,Number of Calories,1200,,1,Number of days a week,5 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,
968,variation,MD3W5D3MA57/15,Keto Light,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"6,120.00",,,,,,,id:257,,,,,,31,Number of Calories,1500,,1,Number of days a week,5 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,
986,variation,MD3W5D3MA57/18,Keto Light,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"7,170.00",,,,,,,id:257,,,,,,49,Number of Calories,1800,,1,Number of days a week,5 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,
949,variation,MD3W5D4MA60/12,Keto Light,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"4,770.00",,,,,,,id:257,,,,,,12,Number of Calories,1200,,1,Number of days a week,5 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,
967,variation,MD3W5D4MA60/15,Keto Light,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"5,370.00",,,,,,,id:257,,,,,,30,Number of Calories,1500,,1,Number of days a week,5 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,
985,variation,MD3W5D4MA60/18,Keto Light,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"6,570.00",,,,,,,id:257,,,,,,48,Number of Calories,1800,,1,Number of days a week,5 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,
957,variation,MD3W6D2MA58/12,Keto Light,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"5,274.00",,,,,,,id:257,,,,,,20,Number of Calories,1200,,1,Number of days a week,6 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,
975,variation,MD3W6D2MA58/15,Keto Light,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"5,994.00",,,,,,,id:257,,,,,,38,Number of Calories,1500,,1,Number of days a week,6 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,
993,variation,MD3W6D2MA58/18,Keto Light,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"6,984.00",,,,,,,id:257,,,,,,2,Number of Calories,1800,,1,Number of days a week,6 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,
959,variation,MD3W6D3MA59/12,Keto Light,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"6,624.00",,,,,,,id:257,,,,,,22,Number of Calories,1200,,1,Number of days a week,6 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,
977,variation,MD3W6D3MA59/15,Keto Light,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"7,344.00",,,,,,,id:257,,,,,,40,Number of Calories,1500,,1,Number of days a week,6 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,
995,variation,MD3W6D3MA59/18,Keto Light,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"8,604.00",,,,,,,id:257,,,,,,4,Number of Calories,1800,,1,Number of days a week,6 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,
958,variation,MD3W6D4MA61/12,Keto Light,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"5,724.00",,,,,,,id:257,,,,,,21,Number of Calories,1200,,1,Number of days a week,6 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,
976,variation,MD3W6D4MA61/15,Keto Light,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"6,444.00",,,,,,,id:257,,,,,,39,Number of Calories,1500,,1,Number of days a week,6 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,
994,variation,MD3W6D4MA61/18,Keto Light,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"7,884.00",,,,,,,id:257,,,,,,3,Number of Calories,1800,,1,Number of days a week,6 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,
996,variation,LC1W5D2MA48/12,Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"1,465.00",,,,,,,id:516,,,,,,5,Number of Calories,1200,,1,Number of days a week,5 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,
1014,variation,LC1W5D2MA48/15,Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"1,665.00",,,,,,,id:516,,,,,,23,Number of Calories,1500,,1,Number of days a week,5 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,
1032,variation,LC1W5D2MA48/18,Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"1,940.00",,,,,,,id:516,,,,,,41,Number of Calories,1800,,1,Number of days a week,5 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,
998,variation,LC1W5D3MA49/12,Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"1,840.00",,,,,,,id:516,,,,,,7,Number of Calories,1200,,1,Number of days a week,5 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,
1016,variation,LC1W5D3MA49/15,Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"2,040.00",,,,,,,id:516,,,,,,25,Number of Calories,1500,,1,Number of days a week,5 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,
1034,variation,LC1W5D3MA49/18,Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"2,390.00",,,,,,,id:516,,,,,,43,Number of Calories,1800,,1,Number of days a week,5 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,
997,variation,LC1W5D4MA52/12,Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"1,590.00",,,,,,,id:516,,,,,,6,Number of Calories,1200,,1,Number of days a week,5 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,
1015,variation,LC1W5D4MA52/15,Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"1,790.00",,,,,,,id:516,,,,,,24,Number of Calories,1500,,1,Number of days a week,5 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,
1033,variation,LC1W5D4MA52/18,Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"2,190.00",,,,,,,id:516,,,,,,42,Number of Calories,1800,,1,Number of days a week,5 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,
1005,variation,LC1W6D2MA50/12,Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"1,758.00",,,,,,,id:516,,,,,,14,Number of Calories,1200,,1,Number of days a week,6 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,
1023,variation,LC1W6D2MA50/15,Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"1,998.00",,,,,,,id:516,,,,,,32,Number of Calories,1500,,1,Number of days a week,6 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,
1041,variation,LC1W6D2MA50/18,Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"2,328.00",,,,,,,id:516,,,,,,50,Number of Calories,1800,,1,Number of days a week,6 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,
1007,variation,LC1W6D3MA51/12,Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"2,208.00",,,,,,,id:516,,,,,,16,Number of Calories,1200,,1,Number of days a week,6 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,
1025,variation,LC1W6D3MA51/15,Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"2,448.00",,,,,,,id:516,,,,,,34,Number of Calories,1500,,1,Number of days a week,6 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,
1043,variation,LC1W6D3MA51/18,Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"2,868.00",,,,,,,id:516,,,,,,52,Number of Calories,1800,,1,Number of days a week,6 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,
1006,variation,LC1W6D4MA53/12,Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"1,908.00",,,,,,,id:516,,,,,,15,Number of Calories,1200,,1,Number of days a week,6 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,
1024,variation,LC1W6D4MA53/15,Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"2,148.00",,,,,,,id:516,,,,,,33,Number of Calories,1500,,1,Number of days a week,6 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,
1042,variation,LC1W6D4MA53/18,Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"2,628.00",,,,,,,id:516,,,,,,51,Number of Calories,1800,,1,Number of days a week,6 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,
999,variation,LC2W5D2MA9/12,Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"2,930.00",,,,,,,id:516,,,,,,8,Number of Calories,1200,,1,Number of days a week,5 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,
1017,variation,LC2W5D2MA9/15,Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"3,080.00",,,,,,,id:516,,,,,,26,Number of Calories,1500,,1,Number of days a week,5 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,
1035,variation,LC2W5D2MA9/18,Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"3,880.00",,,,,,,id:516,,,,,,44,Number of Calories,1800,,1,Number of days a week,5 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,
1001,variation,LC2W5D3MA10/12,Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"3,680.00",,,,,,,id:516,,,,,,10,Number of Calories,1200,,1,Number of days a week,5 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,
1019,variation,LC2W5D3MA10/15,Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"3,980.00",,,,,,,id:516,,,,,,28,Number of Calories,1500,,1,Number of days a week,5 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,
1037,variation,LC2W5D3MA10/18,Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"4,780.00",,,,,,,id:516,,,,,,46,Number of Calories,1800,,1,Number of days a week,5 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,
1000,variation,LC2W5D4MA13/12,Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"3,180.00",,,,,,,id:516,,,,,,9,Number of Calories,1200,,1,Number of days a week,5 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,
1018,variation,LC2W5D4MA13/15,Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"3,580.00",,,,,,,id:516,,,,,,27,Number of Calories,1500,,1,Number of days a week,5 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,
1036,variation,LC2W5D4MA13/18,Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"4,380.00",,,,,,,id:516,,,,,,45,Number of Calories,1800,,1,Number of days a week,5 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,
1008,variation,LC2W6D2MA11/12,Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"3,516.00",,,,,,,id:516,,,,,,17,Number of Calories,1200,,1,Number of days a week,6 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,
1026,variation,LC2W6D2MA11/15,Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"3,696.00",,,,,,,id:516,,,,,,35,Number of Calories,1500,,1,Number of days a week,6 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,
1044,variation,LC2W6D2MA11/18,Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"4,656.00",,,,,,,id:516,,,,,,53,Number of Calories,1800,,1,Number of days a week,6 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,
1010,variation,LC2W6D3MA12/12,Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"4,416.00",,,,,,,id:516,,,,,,19,Number of Calories,1200,,1,Number of days a week,6 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,
1028,variation,LC2W6D3MA12/15,Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"4,776.00",,,,,,,id:516,,,,,,37,Number of Calories,1500,,1,Number of days a week,6 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,
1046,variation,LC2W6D3MA12/18,Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"5,736.00",,,,,,,id:516,,,,,,1,Number of Calories,1800,,1,Number of days a week,6 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,
1009,variation,LC2W6D4MA14/12,Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"3,816.00",,,,,,,id:516,,,,,,18,Number of Calories,1200,,1,Number of days a week,6 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,
1027,variation,LC2W6D4MA14/15,Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"4,296.00",,,,,,,id:516,,,,,,36,Number of Calories,1500,,1,Number of days a week,6 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,
1045,variation,LC2W6D4MA14/18,Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"5,256.00",,,,,,,id:516,,,,,,54,Number of Calories,1800,,1,Number of days a week,6 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,
1002,variation,LC3W5D2MA13/12,Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"4,395.00",,,,,,,id:516,,,,,,11,Number of Calories,1200,,1,Number of days a week,5 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,
1020,variation,LC3W5D2MA13/15,Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"4,620.00",,,,,,,id:516,,,,,,29,Number of Calories,1500,,1,Number of days a week,5 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,
1038,variation,LC3W5D2MA13/18,Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"5,820.00",,,,,,,id:516,,,,,,47,Number of Calories,1800,,1,Number of days a week,5 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,
1004,variation,LC3W5D3MA14/12,Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"5,520.00",,,,,,,id:516,,,,,,13,Number of Calories,1200,,1,Number of days a week,5 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,
1022,variation,LC3W5D3MA14/15,Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"5,970.00",,,,,,,id:516,,,,,,31,Number of Calories,1500,,1,Number of days a week,5 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,
1040,variation,LC3W5D3MA14/18,Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"7,170.00",,,,,,,id:516,,,,,,49,Number of Calories,1800,,1,Number of days a week,5 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,
1003,variation,LC3W5D4MA17/12,Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"4,770.00",,,,,,,id:516,,,,,,12,Number of Calories,1200,,1,Number of days a week,5 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,
1021,variation,LC3W5D4MA17/15,Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"5,370.00",,,,,,,id:516,,,,,,30,Number of Calories,1500,,1,Number of days a week,5 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,
1039,variation,LC3W5D4MA17/18,Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"6,570.00",,,,,,,id:516,,,,,,48,Number of Calories,1800,,1,Number of days a week,5 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,
1011,variation,LC3W6D2MA15/12,Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"5,274.00",,,,,,,id:516,,,,,,20,Number of Calories,1200,,1,Number of days a week,6 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,
1029,variation,LC3W6D2MA15/15,Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"5,544.00",,,,,,,id:516,,,,,,38,Number of Calories,1500,,1,Number of days a week,6 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,
1047,variation,LC3W6D2MA15/18,Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"6,984.00",,,,,,,id:516,,,,,,2,Number of Calories,1800,,1,Number of days a week,6 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,
1013,variation,LC3W6D3MA16/12,Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"6,624.00",,,,,,,id:516,,,,,,22,Number of Calories,1200,,1,Number of days a week,6 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,
1031,variation,LC3W6D3MA16/15,Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"7,164.00",,,,,,,id:516,,,,,,40,Number of Calories,1500,,1,Number of days a week,6 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,
1049,variation,LC3W6D3MA16/18,Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"8,604.00",,,,,,,id:516,,,,,,4,Number of Calories,1800,,1,Number of days a week,6 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,
1012,variation,LC3W6D4MA18/12,Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"5,724.00",,,,,,,id:516,,,,,,21,Number of Calories,1200,,1,Number of days a week,6 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,
1030,variation,LC3W6D4MA18/15,Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"6,444.00",,,,,,,id:516,,,,,,39,Number of Calories,1500,,1,Number of days a week,6 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,
1048,variation,LC3W6D4MA18/18,Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"7,884.00",,,,,,,id:516,,,,,,3,Number of Calories,1800,,1,Number of days a week,6 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,
1115,variation,AP1W5D2MA56/12,Eatology Asian,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"1,465.00",,,,,,,AP,,,,,,5,Duration,1 week,,1,Number of days a week,5 days,,1,Number of Calories,1200,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,
1116,variation,AP1W5D3MA57/12,Eatology Asian,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"1,665.00",,,,,,,AP,,,,,,6,Duration,1 week,,1,Number of days a week,5 days,,1,Number of Calories,1200,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,
1117,variation,AP1W5D4MA60/12,Eatology Asian,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"1,940.00",,,,,,,AP,,,,,,7,Duration,1 week,,1,Number of days a week,5 days,,1,Number of Calories,1200,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,
1118,variation,AP1W5D2MA56/15,Eatology Asian,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"1,840.00",,,,,,,AP,,,,,,8,Duration,1 week,,1,Number of days a week,5 days,,1,Number of Calories,1500,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,
1119,variation,AP1W5D3MA57/15,Eatology Asian,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"2,040.00",,,,,,,AP,,,,,,9,Duration,1 week,,1,Number of days a week,5 days,,1,Number of Calories,1500,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,
1120,variation,AP1W5D4MA60/15,Eatology Asian,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"2,390.00",,,,,,,AP,,,,,,10,Duration,1 week,,1,Number of days a week,5 days,,1,Number of Calories,1500,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,
1121,variation,AP1W5D2MA56/18,Eatology Asian,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"1,590.00",,,,,,,AP,,,,,,11,Duration,1 week,,1,Number of days a week,5 days,,1,Number of Calories,1800,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,
1122,variation,AP1W5D3MA57/18,Eatology Asian,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"1,790.00",,,,,,,AP,,,,,,12,Duration,1 week,,1,Number of days a week,5 days,,1,Number of Calories,1800,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,
1123,variation,AP1W5D4MA60/18,Eatology Asian,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"2,190.00",,,,,,,AP,,,,,,13,Duration,1 week,,1,Number of days a week,5 days,,1,Number of Calories,1800,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,
1124,variation,AP1W6D2MA58/12,Eatology Asian,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"1,758.00",,,,,,,AP,,,,,,14,Duration,1 week,,1,Number of days a week,6 days,,1,Number of Calories,1200,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,
1125,variation,AP1W6D3MA59/12,Eatology Asian,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"1,998.00",,,,,,,AP,,,,,,15,Duration,1 week,,1,Number of days a week,6 days,,1,Number of Calories,1200,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,
1126,variation,AP1W6D4MA61/12,Eatology Asian,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"2,328.00",,,,,,,AP,,,,,,16,Duration,1 week,,1,Number of days a week,6 days,,1,Number of Calories,1200,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,
1127,variation,AP1W6D2MA58/15,Eatology Asian,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"2,208.00",,,,,,,AP,,,,,,17,Duration,1 week,,1,Number of days a week,6 days,,1,Number of Calories,1500,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,
1128,variation,AP1W6D4MA61/15,Eatology Asian,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"2,448.00",,,,,,,AP,,,,,,18,Duration,1 week,,1,Number of days a week,6 days,,1,Number of Calories,1500,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,
1129,variation,AP1W6D3MA59/15,Eatology Asian,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"2,868.00",,,,,,,AP,,,,,,19,Duration,1 week,,1,Number of days a week,6 days,,1,Number of Calories,1500,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,
1130,variation,AP1W6D2MA58/18,Eatology Asian,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"1,908.00",,,,,,,AP,,,,,,20,Duration,1 week,,1,Number of days a week,6 days,,1,Number of Calories,1800,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,
1131,variation,AP1W6D3MA59/18,Eatology Asian,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"2,208.00",,,,,,,AP,,,,,,21,Duration,1 week,,1,Number of days a week,6 days,,1,Number of Calories,1800,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,
